feature,importance
cat__datetime_combined_7/31/2020 22:14,2.93972102846377e-05
cat__datetime_combined_7/7/2020 9:56,2.9054160651661994e-05
cat__datetime_combined_7/28/2020 2:04,2.903079606856959e-05
cat__datetime_combined_5/31/2020 15:48,2.9023797253193273e-05
cat__datetime_combined_6/9/2020 4:03,2.9001458854598756e-05
cat__datetime_combined_7/7/2020 6:26,2.89143624168479e-05
cat__datetime_combined_7/27/2020 2:05,2.8792947211351382e-05
cat__datetime_combined_8/15/2020 19:00,2.8762288906166372e-05
cat__datetime_combined_5/22/2020 15:56,2.8719092037535478e-05
cat__datetime_combined_7/17/2020 18:57,2.867793776966291e-05
cat__datetime_combined_7/26/2020 17:30,2.8669665052004803e-05
cat__datetime_combined_7/27/2020 4:45,2.8565211261045507e-05
cat__datetime_combined_8/17/2020 4:51,2.8452454317146886e-05
cat__datetime_combined_5/25/2020 6:08,2.8416090326614197e-05
cat__datetime_combined_8/25/2020 2:10,2.8165727362372148e-05
cat__datetime_combined_5/30/2020 23:22,2.813192907387017e-05
cat__datetime_combined_8/17/2020 23:18,2.806756006585606e-05
cat__datetime_combined_6/8/2020 18:44,2.7983440698687087e-05
cat__datetime_combined_7/27/2020 15:02,2.796986331169975e-05
cat__datetime_combined_8/23/2020 17:53,2.792759905194224e-05
cat__datetime_combined_5/31/2020 19:34,2.7428418703547598e-05
cat__datetime_combined_7/17/2020 7:12,2.736968257767981e-05
cat__datetime_combined_7/26/2020 0:08,2.7216506889331112e-05
cat__datetime_combined_8/5/2020 8:39,2.7164584734883177e-05
cat__datetime_combined_7/26/2020 13:16,2.7157184444617637e-05
cat__datetime_combined_5/31/2020 13:44,2.7068666839248803e-05
cat__datetime_combined_7/31/2020 7:58,2.6977568617399943e-05
cat__datetime_combined_5/25/2020 23:17,2.680820259297373e-05
cat__datetime_combined_1/10/2020 18:54,2.6702196607378276e-05
cat__datetime_combined_5/9/2020 4:30,2.6622031262122462e-05
cat__datetime_combined_7/20/2020 3:56,2.6596637720726857e-05
cat__datetime_combined_8/17/2020 7:05,2.6562602139112186e-05
cat__datetime_combined_7/14/2020 18:17,2.6543181380787e-05
cat__datetime_combined_7/18/2020 19:09,2.649405119068157e-05
cat__datetime_combined_7/26/2020 2:56,2.6330223050260906e-05
cat__datetime_combined_5/31/2020 12:57,2.61836707635925e-05
cat__datetime_combined_7/13/2020 21:13,2.616963887916355e-05
cat__datetime_combined_8/7/2020 21:35,2.607406375846068e-05
cat__datetime_combined_5/23/2020 0:05,2.57433658063275e-05
cat__datetime_combined_5/24/2020 4:32,2.5731086092280337e-05
cat__datetime_combined_8/21/2020 11:58,2.569776275735249e-05
cat__datetime_combined_7/5/2020 2:32,2.5686574890779917e-05
cat__datetime_combined_7/14/2020 1:21,2.5640741185458903e-05
cat__datetime_combined_7/14/2020 12:00,2.554814298876141e-05
cat__datetime_combined_5/28/2020 15:11,2.5413138571035064e-05
cat__datetime_combined_5/9/2020 13:05,2.5376553531452908e-05
cat__datetime_combined_7/15/2020 4:25,2.5330913932775593e-05
cat__datetime_combined_8/7/2020 23:05,2.5288273981680604e-05
cat__datetime_combined_8/17/2020 18:55,2.5273138237649677e-05
cat__datetime_combined_7/16/2020 23:09,2.5173040180389985e-05
cat__datetime_combined_8/21/2020 19:14,2.5128204884376125e-05
cat__datetime_combined_7/7/2020 22:08,2.4999517494987044e-05
cat__datetime_combined_7/27/2020 23:55,2.499686956172999e-05
cat__datetime_combined_5/29/2020 19:46,2.495088756280219e-05
cat__datetime_combined_5/16/2020 5:12,2.479753727774981e-05
cat__datetime_combined_7/20/2020 8:22,2.4728732534636378e-05
cat__datetime_combined_7/26/2020 19:21,2.4711112557331427e-05
cat__datetime_combined_7/15/2020 19:56,2.4646434827741448e-05
cat__datetime_combined_7/29/2020 9:33,2.4599553383685646e-05
cat__datetime_combined_7/7/2020 12:38,2.4482045412019438e-05
cat__datetime_combined_7/26/2020 7:56,2.428616839821206e-05
cat__datetime_combined_7/31/2020 1:17,2.4149070455180466e-05
cat__datetime_combined_7/13/2020 4:27,2.4047360662249268e-05
cat__datetime_combined_7/14/2020 19:37,2.3998811144146933e-05
cat__datetime_combined_1/7/2020 23:50,2.3942340122996047e-05
cat__datetime_combined_7/26/2020 1:28,2.3936976260239413e-05
cat__datetime_combined_8/5/2020 5:34,2.392017558838347e-05
cat__datetime_combined_7/14/2020 9:37,2.3745037159493056e-05
cat__datetime_combined_8/18/2020 23:42,2.373468004266702e-05
cat__datetime_combined_5/31/2020 15:07,2.3611242487911205e-05
cat__datetime_combined_7/26/2020 4:49,2.3322357109708193e-05
cat__datetime_combined_7/19/2020 16:36,2.3319528745353614e-05
cat__datetime_combined_5/9/2020 9:16,2.3286902605973436e-05
cat__datetime_combined_8/16/2020 18:32,2.3283627938023272e-05
cat__datetime_combined_8/18/2020 3:37,2.324902949313188e-05
cat__datetime_combined_7/19/2020 13:43,2.3184621475428842e-05
cat__datetime_combined_7/26/2020 11:19,2.317635137257303e-05
cat__datetime_combined_8/9/2020 12:06,2.310884403825676e-05
cat__datetime_combined_7/17/2020 18:06,2.3093725220444293e-05
cat__steel_type_1008,2.301979767936816e-05
cat__datetime_combined_1/10/2020 18:13,2.2891527634273053e-05
cat__datetime_combined_8/5/2020 6:17,2.288555547400016e-05
cat__datetime_combined_6/5/2020 19:47,2.2672322568821506e-05
cat__datetime_combined_8/25/2020 13:10,2.263665395452632e-05
cat__datetime_combined_5/31/2020 12:56,2.263347285040255e-05
cat__datetime_combined_7/20/2020 5:02,2.2571104614904414e-05
cat__datetime_combined_7/18/2020 7:26,2.2482052135637708e-05
cat__datetime_combined_7/24/2020 3:08,2.2444843821365565e-05
cat__datetime_combined_5/25/2020 1:46,2.2432244516329593e-05
cat__datetime_combined_8/14/2020 18:32,2.242979248139642e-05
cat__datetime_combined_8/23/2020 18:34,2.2406071024173757e-05
cat__datetime_combined_5/28/2020 21:02,2.2338124032860583e-05
cat__datetime_combined_5/28/2020 0:03,2.203287165749961e-05
cat__datetime_combined_7/7/2020 12:08,2.2005698779249992e-05
cat__datetime_combined_7/13/2020 22:33,2.1892191576516847e-05
cat__datetime_combined_7/15/2020 9:33,2.1775315687519173e-05
cat__datetime_combined_7/31/2020 13:16,2.176260247379464e-05
cat__datetime_combined_7/20/2020 1:49,2.170274014442714e-05
cat__datetime_combined_7/31/2020 11:57,2.1692176596675764e-05
cat__datetime_combined_6/9/2020 2:44,2.1583302499353233e-05
cat__datetime_combined_8/18/2020 1:23,2.15121088539005e-05
cat__datetime_combined_7/13/2020 9:38,2.148764609670834e-05
cat__datetime_combined_6/7/2020 1:26,2.1398925958322395e-05
cat__datetime_combined_8/18/2020 5:40,2.1383761686373752e-05
cat__datetime_combined_8/20/2020 23:42,2.1368302473921946e-05
cat__datetime_combined_1/7/2020 18:59,2.133098131463941e-05
cat__datetime_combined_7/24/2020 0:26,2.132525107453131e-05
cat__datetime_combined_7/7/2020 1:54,2.1204988551548937e-05
cat__datetime_combined_7/14/2020 11:07,2.116559577798154e-05
cat__datetime_combined_8/21/2020 11:20,2.1109335777208864e-05
cat__datetime_combined_5/9/2020 11:41,2.1009757269546977e-05
cat__datetime_combined_8/9/2020 21:57,2.0923566759801572e-05
cat__datetime_combined_8/18/2020 2:53,2.0727490692070665e-05
cat__datetime_combined_8/18/2020 4:16,2.0700284009340573e-05
cat__datetime_combined_5/23/2020 7:18,2.068923979738403e-05
cat__datetime_combined_7/18/2020 23:57,2.0648830321021364e-05
cat__datetime_combined_7/13/2020 22:28,2.0638197858911307e-05
cat__datetime_combined_5/28/2020 18:55,2.0629555285567787e-05
cat__datetime_combined_5/25/2020 6:54,2.059881021305662e-05
cat__datetime_combined_7/19/2020 20:41,2.05835419194081e-05
cat__datetime_combined_8/25/2020 2:59,2.0556248172465523e-05
cat__datetime_combined_8/7/2020 22:21,2.0476478946600724e-05
cat__datetime_combined_7/23/2020 19:31,2.046483066850839e-05
cat__datetime_combined_7/23/2020 2:34,2.0393604745815266e-05
cat__datetime_combined_7/13/2020 7:00,2.0327937606371165e-05
cat__datetime_combined_5/9/2020 12:21,2.0238748728889738e-05
cat__datetime_combined_8/15/2020 12:49,2.0234979823832116e-05
cat__datetime_combined_5/16/2020 8:04,2.0224516616654422e-05
cat__datetime_combined_5/28/2020 20:28,2.0190767378559905e-05
cat__datetime_combined_7/7/2020 0:20,2.018636343738642e-05
cat__datetime_combined_7/19/2020 19:59,2.0097047220897407e-05
cat__datetime_combined_7/26/2020 16:03,1.9966772104729952e-05
cat__datetime_combined_8/13/2020 8:35,1.9951709185949026e-05
cat__datetime_combined_7/26/2020 0:48,1.9866802855275265e-05
cat__datetime_combined_6/9/2020 6:59,1.9843133495045093e-05
cat__datetime_combined_8/18/2020 23:06,1.9828646034782653e-05
cat__steel_type_V500V,1.9775725786903274e-05
cat__datetime_combined_8/25/2020 9:47,1.9760569607430346e-05
cat__datetime_combined_8/25/2020 22:37,1.9709094203368715e-05
cat__datetime_combined_5/29/2020 7:22,1.9668629326853378e-05
cat__datetime_combined_5/25/2020 8:10,1.9590552090090862e-05
cat__datetime_combined_6/5/2020 20:29,1.9555761241932285e-05
cat__datetime_combined_5/22/2020 15:07,1.9502603984450582e-05
cat__datetime_combined_7/13/2020 23:15,1.944019494655077e-05
cat__datetime_combined_8/9/2020 1:01,1.939800738919599e-05
cat__datetime_combined_5/31/2020 9:57,1.9349749672329267e-05
cat__datetime_combined_8/26/2020 12:59,1.9319080832773383e-05
cat__datetime_combined_5/5/2020 23:34,1.9299169303168008e-05
cat__datetime_combined_1/10/2020 0:06,1.912061185697011e-05
cat__datetime_combined_8/21/2020 13:18,1.9102435873369063e-05
cat__datetime_combined_6/9/2020 15:48,1.9015456624697357e-05
cat__datetime_combined_7/26/2020 21:23,1.9006760811926728e-05
cat__datetime_combined_7/31/2020 23:56,1.8982474293173945e-05
cat__datetime_combined_7/15/2020 5:45,1.897605723034695e-05
cat__datetime_combined_7/31/2020 1:57,1.8974894660539088e-05
cat__datetime_combined_5/16/2020 10:22,1.8905556440548325e-05
cat__datetime_combined_7/16/2020 21:44,1.882054691959851e-05
cat__datetime_combined_8/15/2020 10:03,1.881488097751263e-05
cat__datetime_combined_7/22/2020 7:44,1.8794434497859082e-05
cat__datetime_combined_7/16/2020 12:44,1.8792036189991968e-05
cat__datetime_combined_7/25/2020 0:02,1.8765943469951853e-05
cat__datetime_combined_7/29/2020 23:43,1.8688892867800137e-05
cat__datetime_combined_7/29/2020 0:30,1.867895732865521e-05
cat__datetime_combined_7/14/2020 4:18,1.867586179417204e-05
cat__datetime_combined_8/24/2020 7:04,1.866840565947642e-05
cat__datetime_combined_7/16/2020 20:29,1.8646863980363002e-05
cat__datetime_combined_8/17/2020 12:00,1.8587401696990483e-05
cat__datetime_combined_1/9/2020 20:25,1.855208552698901e-05
cat__datetime_combined_7/23/2020 21:25,1.843037021500195e-05
cat__datetime_combined_1/10/2020 20:21,1.8422132515377832e-05
cat__datetime_combined_5/9/2020 5:50,1.8416349374290916e-05
cat__datetime_combined_5/24/2020 17:07,1.8412403912559347e-05
cat__datetime_combined_7/23/2020 11:56,1.839125399325641e-05
cat__datetime_combined_8/26/2020 16:17,1.8291731794800184e-05
cat__datetime_combined_6/8/2020 13:12,1.8290344108325692e-05
cat__datetime_combined_5/28/2020 19:47,1.821704639321252e-05
cat__datetime_combined_7/29/2020 6:24,1.8206847022581887e-05
cat__datetime_combined_5/25/2020 19:27,1.820397452772593e-05
cat__datetime_combined_8/15/2020 3:18,1.799651688173406e-05
cat__datetime_combined_5/25/2020 8:57,1.7967393480157754e-05
cat__datetime_combined_7/19/2020 6:27,1.795141452596801e-05
cat__datetime_combined_5/25/2020 11:17,1.7917449648101618e-05
cat__datetime_combined_5/9/2020 17:38,1.7885845364443424e-05
cat__datetime_combined_6/8/2020 17:54,1.786516593733067e-05
cat__datetime_combined_6/8/2020 10:34,1.7850200962785926e-05
cat__datetime_combined_5/22/2020 17:27,1.7797496756177096e-05
cat__datetime_combined_5/9/2020 18:54,1.777632481884817e-05
cat__datetime_combined_5/28/2020 18:07,1.7501447094512966e-05
cat__datetime_combined_7/29/2020 19:57,1.749234567935304e-05
cat__datetime_combined_1/10/2020 2:27,1.7428975953411114e-05
cat__datetime_combined_7/26/2020 3:30,1.74190488221432e-05
cat__datetime_combined_8/23/2020 11:43,1.7408418369558717e-05
cat__datetime_combined_5/9/2020 13:42,1.7271708534051232e-05
cat__datetime_combined_5/22/2020 10:32,1.7232491783697956e-05
cat__datetime_combined_7/24/2020 19:17,1.7208424336596102e-05
cat__datetime_combined_5/5/2020 5:21,1.7133814273858e-05
cat__datetime_combined_7/28/2020 8:53,1.7050462218322818e-05
cat__datetime_combined_8/15/2020 16:13,1.7030607346640107e-05
cat__datetime_combined_6/8/2020 2:09,1.698113603766367e-05
cat__datetime_combined_8/23/2020 19:23,1.684474362283509e-05
cat__datetime_combined_8/18/2020 2:10,1.679404142518047e-05
cat__datetime_combined_5/28/2020 9:32,1.6735839389225768e-05
cat__datetime_combined_7/20/2020 8:43,1.6634099097523566e-05
cat__datetime_combined_7/24/2020 18:13,1.6617741060927514e-05
cat__datetime_combined_5/25/2020 5:15,1.660475695128238e-05
cat__datetime_combined_5/30/2020 22:35,1.6604431655777974e-05
cat__datetime_combined_7/29/2020 17:04,1.6546190272366002e-05
cat__datetime_combined_5/9/2020 20:51,1.6498016517572087e-05
cat__datetime_combined_7/31/2020 12:31,1.648648733754226e-05
cat__datetime_combined_5/24/2020 16:09,1.6486212688951355e-05
cat__datetime_combined_6/5/2020 0:16,1.64779017723907e-05
cat__datetime_combined_8/5/2020 7:43,1.6431736139051225e-05
cat__datetime_combined_5/24/2020 14:29,1.6424203481604732e-05
cat__datetime_combined_7/17/2020 1:23,1.632892416283982e-05
cat__datetime_combined_7/19/2020 17:01,1.624816130411641e-05
cat__datetime_combined_5/31/2020 4:17,1.6230210996941397e-05
cat__datetime_combined_5/9/2020 1:01,1.608290990423659e-05
cat__datetime_combined_8/25/2020 0:56,1.6080868140890425e-05
cat__datetime_combined_5/5/2020 5:57,1.604758284173662e-05
cat__datetime_combined_8/9/2020 4:12,1.5937819074592666e-05
cat__datetime_combined_7/17/2020 21:40,1.5935853052352537e-05
cat__datetime_combined_7/7/2020 10:36,1.593533552363477e-05
cat__datetime_combined_7/29/2020 3:14,1.5927474053008628e-05
cat__datetime_combined_8/14/2020 13:21,1.580446634697977e-05
cat__datetime_combined_8/24/2020 22:15,1.5787620661134426e-05
cat__datetime_combined_7/17/2020 23:35,1.5675174860370834e-05
cat__datetime_combined_2/5/2020 1:05,1.5638831796386792e-05
cat__datetime_combined_5/24/2020 3:50,1.557363175149033e-05
cat__datetime_combined_1/7/2020 4:11,1.5535984909483285e-05
cat__datetime_combined_5/25/2020 3:05,1.5485246447222095e-05
cat__datetime_combined_5/13/2020 1:56,1.5477949432151826e-05
cat__datetime_combined_7/21/2020 22:56,1.546071802150199e-05
cat__datetime_combined_8/19/2020 6:17,1.543336200859214e-05
cat__datetime_combined_7/13/2020 23:55,1.541656624547639e-05
cat__datetime_combined_8/17/2020 18:14,1.5353832232068982e-05
cat__datetime_combined_6/5/2020 16:51,1.5344740515573483e-05
cat__datetime_combined_5/31/2020 10:37,1.5315361491987038e-05
cat__datetime_combined_1/9/2020 0:46,1.5162239823557011e-05
cat__datetime_combined_5/31/2020 4:34,1.5133772023042937e-05
cat__datetime_combined_5/28/2020 8:00,1.5041802460159948e-05
cat__datetime_combined_5/31/2020 7:31,1.501144882533306e-05
cat__datetime_combined_1/9/2020 2:06,1.499821254008464e-05
cat__datetime_combined_5/28/2020 14:24,1.4997343542960746e-05
cat__datetime_combined_5/26/2020 0:02,1.4988670929261099e-05
cat__datetime_combined_5/18/2020 22:42,1.4931894536147868e-05
cat__datetime_combined_8/15/2020 6:02,1.4928879463963037e-05
cat__datetime_combined_7/15/2020 10:19,1.4901269309758484e-05
cat__datetime_combined_7/22/2020 8:32,1.4755220004841356e-05
cat__datetime_combined_7/18/2020 15:04,1.4692321010134359e-05
cat__datetime_combined_7/23/2020 7:20,1.4680018311410466e-05
cat__datetime_combined_7/14/2020 10:24,1.4644478344020973e-05
cat__datetime_combined_5/19/2020 3:14,1.4643421726704074e-05
cat__datetime_combined_1/9/2020 13:40,1.4623521775210819e-05
cat__datetime_combined_7/30/2020 9:01,1.443732453463842e-05
cat__datetime_combined_8/18/2020 9:10,1.44112745192827e-05
cat__datetime_combined_5/24/2020 12:39,1.4330971672612747e-05
cat__datetime_combined_5/23/2020 18:38,1.4214618686053894e-05
cat__datetime_combined_5/5/2020 4:20,1.419581099467919e-05
cat__datetime_combined_7/19/2020 19:26,1.4179198103990392e-05
cat__datetime_combined_7/26/2020 14:10,1.4140863090065178e-05
cat__datetime_combined_1/7/2020 13:37,1.4081615114154625e-05
cat__datetime_combined_7/22/2020 18:14,1.4029116293295923e-05
cat__datetime_combined_7/7/2020 22:47,1.3980157615404989e-05
cat__datetime_combined_5/22/2020 11:18,1.3887736832393063e-05
cat__datetime_combined_7/24/2020 1:01,1.3887518416205549e-05
cat__datetime_combined_6/5/2020 23:35,1.3865752744234148e-05
cat__datetime_combined_8/18/2020 11:10,1.3857543319132941e-05
cat__datetime_combined_5/24/2020 19:46,1.3838396650903927e-05
cat__datetime_combined_8/19/2020 17:00,1.380577612501139e-05
cat__datetime_combined_5/24/2020 23:37,1.3804356989913728e-05
cat__datetime_combined_8/24/2020 21:35,1.3796854061581746e-05
cat__datetime_combined_8/21/2020 3:08,1.3779376298388357e-05
cat__datetime_combined_7/19/2020 5:02,1.3749211971389575e-05
cat__datetime_combined_8/7/2020 1:02,1.3705153596564692e-05
cat__datetime_combined_6/5/2020 1:05,1.362360009054249e-05
cat__datetime_combined_8/17/2020 6:25,1.3612656549972378e-05
cat__datetime_combined_6/7/2020 5:45,1.3609124535258248e-05
cat__datetime_combined_6/8/2020 11:51,1.3606330799403183e-05
cat__datetime_combined_7/7/2020 14:13,1.3601551676957708e-05
cat__datetime_combined_8/7/2020 23:59,1.3588495525324828e-05
cat__datetime_combined_1/9/2020 21:07,1.3566913668299093e-05
cat__datetime_combined_7/27/2020 7:22,1.353255653017456e-05
cat__datetime_combined_5/30/2020 20:15,1.3523745470574674e-05
cat__datetime_combined_1/10/2020 9:12,1.347791984123034e-05
cat__datetime_combined_1/9/2020 22:29,1.3432190876134237e-05
cat__datetime_combined_7/16/2020 10:32,1.341961864485912e-05
cat__datetime_combined_7/14/2020 15:16,1.3410417665517108e-05
cat__datetime_combined_8/25/2020 11:47,1.3382509003948277e-05
cat__datetime_combined_7/24/2020 9:41,1.3341243885761099e-05
cat__datetime_combined_7/19/2020 10:51,1.3229595376021394e-05
cat__datetime_combined_5/31/2020 1:09,1.3195034113813806e-05
cat__datetime_combined_5/29/2020 21:16,1.3187389745857945e-05
cat__datetime_combined_7/29/2020 12:13,1.3161288468079525e-05
cat__datetime_combined_6/9/2020 4:48,1.2958859328259874e-05
cat__datetime_combined_7/21/2020 15:33,1.2910963082305572e-05
cat__datetime_combined_7/26/2020 10:39,1.287973564551649e-05
cat__datetime_combined_5/9/2020 21:30,1.283818463418491e-05
cat__datetime_combined_2/5/2020 14:02,1.28094936056052e-05
cat__datetime_combined_8/21/2020 14:36,1.2806080544576685e-05
cat__datetime_combined_7/26/2020 7:13,1.2658767228244511e-05
cat__datetime_combined_5/29/2020 22:02,1.26298154497166e-05
cat__datetime_combined_5/24/2020 3:06,1.2627665296528791e-05
cat__datetime_combined_5/9/2020 18:18,1.2599122760550387e-05
cat__datetime_combined_5/28/2020 17:24,1.2576140610950998e-05
cat__datetime_combined_1/7/2020 18:24,1.2497411274760581e-05
cat__datetime_combined_5/14/2020 13:58,1.2474411104593936e-05
cat__datetime_combined_5/29/2020 23:36,1.2461117037034943e-05
cat__datetime_combined_7/29/2020 12:53,1.2443158902816987e-05
cat__datetime_combined_8/8/2020 5:24,1.243725762996407e-05
cat__datetime_combined_8/8/2020 0:36,1.2409485424693949e-05
cat__datetime_combined_8/18/2020 19:59,1.2335529690548806e-05
cat__datetime_combined_5/29/2020 0:24,1.2334037509541047e-05
cat__datetime_combined_8/16/2020 4:45,1.2323432164073638e-05
cat__datetime_combined_7/18/2020 22:40,1.232196223805793e-05
cat__datetime_combined_6/7/2020 4:59,1.2251813560737711e-05
cat__datetime_combined_5/5/2020 1:16,1.2179020358186758e-05
cat__datetime_combined_7/25/2020 5:33,1.2162353775993944e-05
cat__datetime_combined_2/5/2020 10:16,1.2116863115580913e-05
cat__datetime_combined_6/9/2020 18:05,1.2061635422901347e-05
cat__datetime_combined_5/22/2020 1:57,1.2058087496028643e-05
cat__datetime_combined_8/15/2020 19:44,1.2046355038220372e-05
cat__datetime_combined_8/15/2020 14:13,1.2034714610844085e-05
cat__datetime_combined_2/7/2020 7:41,1.2020376742618158e-05
cat__datetime_combined_7/26/2020 4:07,1.2008862131084673e-05
cat__datetime_combined_5/31/2020 9:08,1.1992611717170387e-05
cat__datetime_combined_5/14/2020 0:12,1.199025812930675e-05
cat__datetime_combined_1/10/2020 6:57,1.1989810727544587e-05
cat__datetime_combined_7/16/2020 7:27,1.1898946013062193e-05
cat__datetime_combined_1/9/2020 16:45,1.189690726624989e-05
cat__datetime_combined_8/16/2020 7:17,1.1843157621348624e-05
cat__datetime_combined_5/23/2020 10:08,1.183528772445482e-05
cat__datetime_combined_5/25/2020 16:28,1.1778832116760967e-05
cat__datetime_combined_5/9/2020 22:12,1.176268488790525e-05
cat__datetime_combined_7/18/2020 0:58,1.1713418158016911e-05
cat__datetime_combined_7/14/2020 17:29,1.1692156923866902e-05
cat__datetime_combined_7/17/2020 4:17,1.161223279307131e-05
cat__datetime_combined_5/22/2020 12:49,1.1596948924363886e-05
cat__datetime_combined_7/17/2020 2:01,1.1563910587090782e-05
cat__datetime_combined_7/23/2020 1:10,1.1560723142467415e-05
cat__datetime_combined_8/21/2020 1:49,1.151502974538911e-05
cat__datetime_combined_6/8/2020 8:30,1.1497725599232864e-05
cat__datetime_combined_1/8/2020 12:15,1.1492696355151492e-05
cat__datetime_combined_7/22/2020 7:04,1.1491283345346876e-05
cat__datetime_combined_7/20/2020 9:23,1.1464883055949517e-05
cat__datetime_combined_8/15/2020 9:27,1.145243845659312e-05
cat__datetime_combined_8/5/2020 2:33,1.1441651511482065e-05
cat__datetime_combined_5/30/2020 21:48,1.1373518475574181e-05
cat__datetime_combined_8/26/2020 17:41,1.1335034994319814e-05
cat__datetime_combined_2/5/2020 11:49,1.1309068313495319e-05
cat__datetime_combined_5/20/2020 0:08,1.127595237886827e-05
cat__datetime_combined_8/8/2020 1:58,1.1245408580073855e-05
cat__steel_type_20,1.1226859502116037e-05
cat__datetime_combined_8/13/2020 0:17,1.1211554414142496e-05
cat__datetime_combined_5/30/2020 1:05,1.1209517807431113e-05
cat__datetime_combined_6/8/2020 4:46,1.1184432565892236e-05
cat__datetime_combined_1/8/2020 23:21,1.1173043394877196e-05
cat__datetime_combined_5/24/2020 2:20,1.1171728719763508e-05
cat__datetime_combined_5/5/2020 3:40,1.1157693887595658e-05
cat__datetime_combined_8/20/2020 8:43,1.1114942425095395e-05
cat__datetime_combined_8/14/2020 12:38,1.109694360516717e-05
cat__datetime_combined_7/23/2020 4:48,1.1082598702564105e-05
cat__datetime_combined_5/29/2020 19:05,1.1064515236351762e-05
cat__datetime_combined_8/22/2020 12:22,1.1026157367740577e-05
cat__datetime_combined_7/23/2020 16:33,1.1019834235552184e-05
cat__datetime_combined_5/23/2020 9:16,1.096896984447179e-05
cat__datetime_combined_7/18/2020 15:51,1.0944045517608578e-05
cat__datetime_combined_5/29/2020 8:48,1.0918150166539537e-05
cat__datetime_combined_7/13/2020 12:25,1.0896896082993231e-05
cat__datetime_combined_6/7/2020 6:25,1.08897084858727e-05
cat__datetime_combined_5/20/2020 12:25,1.088848661058718e-05
cat__datetime_combined_7/27/2020 13:30,1.0882811913623891e-05
cat__datetime_combined_7/22/2020 9:10,1.0869890953086183e-05
cat__datetime_combined_2/9/2020 0:40,1.0865324254268494e-05
cat__datetime_combined_5/17/2020 18:18,1.0846927798622571e-05
cat__datetime_combined_2/5/2020 15:29,1.0822079198629831e-05
cat__datetime_combined_5/25/2020 18:38,1.080202858025906e-05
cat__datetime_combined_7/30/2020 14:22,1.074629742889658e-05
cat__datetime_combined_7/23/2020 6:14,1.0734778583173666e-05
cat__datetime_combined_5/9/2020 22:55,1.072202376087884e-05
cat__datetime_combined_7/19/2020 10:16,1.0688981529750653e-05
cat__datetime_combined_5/5/2020 9:39,1.0667944276146865e-05
cat__datetime_combined_5/5/2020 2:19,1.0610689027463644e-05
cat__datetime_combined_8/23/2020 15:51,1.0603173213181931e-05
cat__datetime_combined_5/24/2020 0:17,1.0588038473000177e-05
cat__datetime_combined_8/26/2020 19:04,1.057336394042014e-05
cat__datetime_combined_1/9/2020 19:04,1.0520811542138313e-05
cat__datetime_combined_7/18/2020 17:48,1.045985772959853e-05
cat__datetime_combined_7/25/2020 18:01,1.0457807348637368e-05
cat__datetime_combined_1/6/2020 23:39,1.0433702913428101e-05
cat__datetime_combined_5/24/2020 18:56,1.0413534888383962e-05
cat__datetime_combined_8/15/2020 4:47,1.0411815064599862e-05
cat__datetime_combined_7/31/2020 2:38,1.0396051840260271e-05
cat__datetime_combined_8/17/2020 20:57,1.0386549680415345e-05
cat__datetime_combined_2/5/2020 12:32,1.0268609793658735e-05
cat__datetime_combined_1/10/2020 17:30,1.0247478531952008e-05
cat__datetime_combined_8/13/2020 17:56,1.0242093298397726e-05
cat__datetime_combined_1/9/2020 19:45,1.0203720979374117e-05
cat__datetime_combined_8/8/2020 1:18,1.019697562940547e-05
cat__datetime_combined_5/23/2020 11:50,1.0192849787509619e-05
cat__datetime_combined_7/17/2020 19:42,1.015656632573858e-05
cat__datetime_combined_8/19/2020 21:14,1.013801985699656e-05
cat__datetime_combined_8/19/2020 0:27,1.0120952769818639e-05
cat__datetime_combined_8/21/2020 22:27,1.012064468270974e-05
cat__datetime_combined_6/9/2020 19:19,1.0104365737496168e-05
cat__datetime_combined_6/7/2020 21:51,1.009534609084539e-05
cat__datetime_combined_5/9/2020 15:41,1.0017055438927623e-05
cat__datetime_combined_7/7/2020 1:03,1.000309916009097e-05
cat__datetime_combined_5/31/2020 21:45,9.966970616655265e-06
cat__datetime_combined_8/17/2020 10:32,9.963779691782613e-06
cat__datetime_combined_8/20/2020 19:06,9.962944650767271e-06
cat__datetime_combined_8/21/2020 1:07,9.833701871467068e-06
cat__datetime_combined_1/10/2020 3:59,9.799908836753795e-06
cat__datetime_combined_1/10/2020 5:33,9.79212729422811e-06
cat__datetime_combined_1/8/2020 14:21,9.758767665775744e-06
cat__datetime_combined_8/14/2020 23:56,9.74798202424609e-06
cat__datetime_combined_7/14/2020 2:01,9.726850054763138e-06
cat__datetime_combined_8/21/2020 0:31,9.695548173686818e-06
cat__datetime_combined_7/17/2020 2:47,9.680972645930477e-06
cat__datetime_combined_5/13/2020 0:09,9.632551103514949e-06
cat__datetime_combined_5/9/2020 10:29,9.628404751375513e-06
cat__datetime_combined_8/19/2020 14:24,9.612977949988445e-06
cat__datetime_combined_7/26/2020 20:05,9.578421139807303e-06
cat__datetime_combined_5/14/2020 16:07,9.562317325134566e-06
cat__datetime_combined_5/16/2020 9:34,9.556190518586174e-06
cat__datetime_combined_5/31/2020 4:15,9.554617207876791e-06
cat__datetime_combined_6/8/2020 1:20,9.52994886480808e-06
cat__datetime_combined_1/6/2020 0:25,9.491792139382606e-06
cat__datetime_combined_6/5/2020 19:12,9.48624447897648e-06
cat__datetime_combined_1/7/2020 11:25,9.472532536382095e-06
